script_id,imdb_id,title,year,gross (inflation-adjusted),link
1389,tt0453556,TMNT,2007,68,film_20100519/all_imsdb_05_19_10/TMNT.html
3569,tt0100791,To Sleep with Anger,1990,2,http://www.imsdb.com/Movie Scripts/To Sleep with Anger Script.html
3572,tt0108358,Tombstone,1993,118,http://www.dailyscript.com/scripts/tombstone.pdf
3574,tt0120347,Tomorrow Never Dies,1997,236,http://www.awesomefilm.com/script/tomorrowneverdies.txt
8360,tt0084805,Tootsie,1982,523,Tootsie.pdf
7974,tt2784678,Top Five,2014,26,TOP FIVE (2014) (aka UNTITLED CHRIS ROCK MOVIE) by Chris Rock [2013.05.02] [Digital].pdf
3576,tt0092099,Top Gun,1986,422,http://www.imsdb.com/Movie Scripts/Top Gun Script.html
7540,tt0100802,Total Recall,1990,244,Total Recall (8-22-1989) (Final) (Digital).pdf
6006,tt0052311,Touch of Evil,1958,38,https://www.dropbox.com/sh/jpxh25l44yke4np/AABv8zPog9rCXAWrYZrOGSria/TOUCH%20OF%20EVIL%20%281958%29%20Orson%20Welles%20%5B1957-02-05%5D.pdf?dl=0
7829,tt0787523,Towelhead,2007,,towelhead.pdf
7278,tt0471042,Tower Heist,2011,85,Tower Heist (2010.01.28).pdf
1421,tt0114709,Toy Story,1995,61,film_20100519/all_imsdb_05_19_10/Toy-Story.html
5145,tt0435761,Toy Story 3,2010,457,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Toy_Story_3.pdf
7423,tt0086465,Trading Places,1983,249,Trading Places (1982.07).pdf
1423,tt0181865,Traffic,2000,200,film_20100519/all_imsdb_05_19_10/Traffic.html
7896,tt1015474,Train,2008,,Train (2008) (aka Terror Train) [2007-4-12] [Digital].pdf
3589,tt0139654,Training Day,2001,117,http://www.dailyscript.com/scripts/Training_Day.pdf
3591,tt0117951,Trainspotting,1996,32,http://www.imsdb.com/Movie Scripts/Trainspotting Script.html
5147,tt0025905,Transatlantic Merry-Go-Round,1934,,http://www.aellea.com/emruf3/tm.html
8525,tt2209764,Transcendence,2014,24,TRANSCENDENCE_aka_UNTITLED_WALLY_PFISTER_PROJECT_by_Jack_Paglen.pdf
3597,tt0100814,Tremors,1990,34,http://www.imsdb.com/Movie Scripts/Tremors Script.html
3599,tt0375154,Tristan + Isolde,2006,19,http://www.imsdb.com/Movie Scripts/Tristan and Isolde Script.html
1393,tt0084827,TRON,1982,97,film_20100519/all_imsdb_05_19_10/TRON.html
1428,tt0942385,Tropic Thunder,2008,133,film_20100519/all_imsdb_05_19_10/Tropic-Thunder.html
5154,tt0023622,Trouble in Paradise,1932,,http://www.aellea.com/emruf3/tip.html
3605,tt0332452,Troy,2004,186,http://www.imsdb.com/Movie Scripts/Troy Script.html
5155,tt0098524,True Believer,1989,19,http://www.dailyscript.com/scripts/True%20Believer.txt
9199,tt0139668,True Crime,1999,28,http://indiegroundfilms.files.wordpress.com/2014/01/true-crime-may-11-98-revised-numbered-1st.pdf
7093,tt1403865,True Grit,2010,188,True Grit-1.pdf
3609,tt0111503,True Lies,1994,303,http://www.imsdb.com/Movie Scripts/True Lies Script.html
3612,tt0108399,True Romance,1993,25,http://www.imsdb.com/Movie Scripts/True Romance Script.html
5506,tt3203606,Trumbo,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Trumbo.pdf
5507,tt3859076,Truth,2015,2,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Truth.pdf
7302,tt1465522,Tucker and Dale vs. Evil,2010,,Tucker & Dale vs Evil.pdf
9204,tt3099498,Tusk,2014,1,http://indiegroundfilms.files.wordpress.com/2014/01/tusk-jul23-13-2nd-draft.pdf
5160,tt0114746,Twelve Monkeys,1995,113,http://www.dailyscript.com/scripts/twelve_monkeys.html
3621,tt1099212,Twilight,2008,231,http://www.imsdb.com/Movie Scripts/Twilight Script.html
5166,tt0105665,Twin Peaks: Fire Walk with Me,1992,8,http://www.dailyscript.com/scripts/Twin+Peaks+-+Fire+Walk+With+Me.txt
3625,tt0096320,Twins,1988,237,http://www.imsdb.com/Movie Scripts/Twins Script.html
8515,tt0117998,Twister,1996,476,"Twister (Crichton & Martin, undated, unspecified draft).pdf"
3627,tt0417217,Two for the Money,2005,31,http://www.imsdb.com/Movie Scripts/Two For The Money Script.html
7860,tt2140619,Two Night Stand,2014,,TWO_NIGHT_STAND-MARK_HAMMER.pdf
7209,tt0067893,Two-Lane Blacktop,1971,,Two Lane Blacktop (1970.01.05) [Scan].pdf
3629,tt0120399,U Turn,1997,12,http://www.imsdb.com/Movie Scripts/U Turn Script.html
1438,tt0217869,Unbreakable,2000,153,film_20100519/all_imsdb_05_19_10/Unbreakable.html
6301,tt0098554,Uncle Buck,1989,146,Uncle Buck [John Hughes] [10.07.88] [Scan].pdf
3635,tt0086510,Under Fire,1983,15,http://www.imsdb.com/Movie Scripts/Under Fire Script.html
8170,tt0360130,Undertow,2004,,Undertow.pdf
1442,tt0105695,Unforgiven,1992,211,film_20100519/all_imsdb_05_19_10/Unforgiven.html
8484,tt0105699,Unlawful Entry,1992,119,Unlawful Entry (1992) [1991-5-28] [Rev. 1st] [Scan].pdf
7427,tt0477080,Unstoppable,2010,89,Unstoppable Mark Bomback 1-8-09 digital.pdf
5172,tt0880578,Untraceable,2008,34,http://www.dailyscript.com/scripts/untraceable.pdf
3641,tt1049413,Up,2009,339,http://www.imsdb.com/Movie Scripts/Up Script.html
5173,tt0118055,Up Close & Personal,1996,100,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Up_Close_and_Personal.pdf
3643,tt1193138,Up in the Air,2009,97,http://www.imsdb.com/Movie Scripts/Up in the Air Script.html
5178,tt0146336,Urban Legend,1998,70,http://www.horrorlair.com/movies/urban_legend_screenplay.html
1444,tt0434409,V for Vendetta,2005,95,film_20100519/all_imsdb_05_19_10/V-for-Vendetta.html
7475,tt0452702,Vacancy,2007,24,Vacancy.pdf
3649,tt0817230,Valentine's Day,2010,121,http://www.screenplaydb.com/film/download/valentinesday20090218/
3650,tt0985699,Valkyrie,2008,100,http://www.imsdb.com/Movie Scripts/Valkyrie Script.html
1447,tt0259711,Vanilla Sky,2001,155,film_20100519/all_imsdb_05_19_10/Vanilla-Sky.html
7450,tt0067927,Vanishing Point,1971,,VanishingPoint-GCain 1st draft-June1969.pdf
5183,tt0443274,Vantage Point,2008,87,http://www.dailyscript.com/scripts/Vantage_20Point.pdf
3659,tt0052357,Vertigo,1958,29,http://www.dailyscript.com/scripts/vertigo.html
1451,tt0124198,Very Bad Things,1998,18,film_20100519/all_imsdb_05_19_10/Very-Bad-Things.html
5185,tt0497465,Vicky Cristina Barcelona,2008,28,http://www.dailyscript.com/scripts/vicky-cristina-barcelona-script.pdf
6858,tt0114852,Village of the Damned,1995,18,Village of the Damned (1993.06.25).pdf
5189,tt0055601,Viridiana,1961,,http://www.aellea.com/script/viridiana.txt
9216,tt0114857,Virtuosity,1995,48,http://indiegroundfilms.files.wordpress.com/2014/01/virtuosity-aug24-94-numbered-4th-revised.pdf
6922,tt1175491,W.,2008,30,BUSH_10.15.07.pdf
5509,tt2258858,Wadjda,2012,1,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Wadjda.pdf
3668,tt0120885,Wag the Dog,1997,81,http://www.imsdb.com/Movie Scripts/Wag the Dog Script.html
1452,tt0351977,Walking Tall,2004,64,film_20100519/all_imsdb_05_19_10/Walking-Tall.html
3673,tt0094291,Wall Street,1987,97,http://www.imsdb.com/Movie Scripts/Wall Street Script.html
7924,tt1655460,Wanderlust,2012,18,WANDERLUST (2012) - 2010.01.21 draft by Ken Marino & David Wain.pdf
1458,tt0493464,Wanted,2008,163,film_20100519/all_imsdb_05_19_10/Wanted.html
3680,tt1568911,War Horse,2011,87,http://www.imsdb.com/Movie Scripts/War Horse Script.html
1459,tt0407304,War of the Worlds,2005,317,film_20100519/all_imsdb_05_19_10/War-of-the-Worlds.html
3686,tt1291584,Warrior,2011,15,http://www.imsdb.com/Movie Scripts/Warrior Script.html
1461,tt0409459,Watchmen,2009,125,film_20100519/all_imsdb_05_19_10/Watchmen.html
3689,tt1067583,Water for Elephants,2011,64,http://www.imsdb.com/Movie Scripts/Water for Elephants Script.html
7602,tt0114898,Waterworld,1995,176,Waterworld (Second Revised Draft).pdf
5209,tt1242460,We Need to Talk About Kevin,2011,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-We_Need_to_Talk_About_Kevin.pdf
1465,tt0498399,We Own the Night,2007,36,film_20100519/all_imsdb_05_19_10/We-Own-the-Night.html
6852,tt0098625,We're No Angels,1989,23,were-no-angels_draft2_davidmamet.pdf
9222,tt0396269,Wedding Crashers,2005,283,http://indiegroundfilms.files.wordpress.com/2014/01/wedding-crashers-the-aug-1-03.pdf
6279,tt0090305,Weird Science,1985,39,Weird Science [John Hughes] [09.24.84] [Rev. Final] [Scan].pdf
3694,tt0161081,What Lies Beneath,2000,250,http://www.imsdb.com/Movie Scripts/What Lies Beneath Script.html
5217,tt0023686,What Price Hollywood?,1932,,http://www.aellea.com/scripts/WHAT.pdf
9223,tt0098635,When Harry Met Sally...,1989,203,http://indiegroundfilms.files.wordpress.com/2014/01/when-harry-met-sally-aug-23-88-numbered-pink.pdf
5221,tt0386117,Where the Wild Things Are,2009,89,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Where_The_Wild_Things_Are.pdf
1467,tt0887971,While She Was Out,2008,,film_20100519/all_imsdb_05_19_10/While-She-Was-Out.html
5511,tt1791682,While We're Young,2014,8,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/While-Were-Young.pdf
5222,tt1172233,Whip It,2009,15,http://www.joblo.com/scripts/Whip-It.pdf
6905,tt2582802,Whiplash,2014,13,WHIPLASH-DAMIEN_CHAZELLE.pdf
5223,tt0108558,White Angel,1994,,http://www.horrorlair.com/scripts/whiteang.txt
1466,tt0047673,White Christmas,1954,,film_20100519/all_imsdb_05_19_10/White-Christmas.html
6066,tt2334879,White House Down,2013,78,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/White%20House%20Down%202.11.12.pdf
1470,tt0118158,White Squall,1996,20,film_20100519/all_imsdb_05_19_10/White-Squall.html
1471,tt0365929,Whiteout,2009,11,film_20100519/all_imsdb_05_19_10/Whiteout.html
5225,tt0096438,Who Framed Roger Rabbit,1988,325,http://www.dailyscript.com/scripts/roger-rabbit.html
6907,tt2305051,Wild,2014,40,Wild.pdf
3713,tt0100935,Wild at Heart,1990,30,http://www.imsdb.com/Movie Scripts/Wild At Heart Script.html
8506,tt0114938,Wild Bill,1995,4,Wild Bill (3.29.94)[SCAN][REV][BLUE] 113pp.pdf
7207,tt2231253,Wild Card,2015,,Heat aka Wild Card (2014) (Goldman) (2012-17-02) (109p).pdf
3717,tt0486946,Wild Hogs,2007,212,http://www.imsdb.com/Movie Scripts/Wild Hogs Script.html
5514,tt3011894,Wild Tales,2014,3,http://gointothestory.blcklst.com/wp-content/uploads/2015/01/Wild-Tales.pdf
3720,tt0120890,Wild Things,1998,55,http://www.imsdb.com/Movie Scripts/Wild Things Script.html
4896,tt0448179,Wild Things: Diamonds in the Rough,2005,,http://www.dailyscript.com/scripts/Rough+Diamonds.pdf
3723,tt0120891,Wild Wild West,1999,195,http://www.imsdb.com/Movie Scripts/Wild Wild West Script.html
5236,tt0067991,Willard,1971,101,http://www.horrorlair.com/scripts/willard.html
3724,tt0096446,Willow,1988,121,http://www.imsdb.com/Movie Scripts/Willow Script.html
3726,tt1606392,Win Win,2011,11,http://www.imsdb.com/Movie Scripts/Win Win Script.html
3729,tt0486051,Wind Chill,2007,,http://www.dailyscript.com/scripts/WC_0223_YellowRevs1.pdf
5238,tt1399683,Winter's Bone,2010,7,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Winters_Bone.pdf
9230,tt2870708,Wish I Was Here,2014,3,https://indiegroundfilms.files.wordpress.com/2014/01/wish-i-was-here-jan23-2013-numbered-1st.pdf
1482,tt0090329,Witness,1985,160,film_20100519/all_imsdb_05_19_10/Witness.html
6701,tt0051201,Witness for the Prosecution,1957,,Witness for the Prosecution (1957.06.10).pdf
